cluster_id,rank,key,label,euclidean_distance,cosine_similarity
12,6,unificationism,unificationism,0.810831518121198,0.5923225912662436
12,7,joining new religious movements,joining new religious movements,0.8150356267373844,0.5873217123231108
12,8,kimbanguism,kimbanguism,0.8159186497504572,0.5862682268384745
12,9,kimbanguist church,kimbanguist church,0.8163420435525901,0.5857622790155357
12,10,buddhahood,buddhahood,0.8172006071107745,0.5847361119269359
13,1,new religious movements (nrms),new religious movements (nrms),0.39829137342208953,0.9228314323955509
13,2,new religions studies (nrs),new religions studies (nrs),0.5196464141249896,0.855036558567277
13,3,research network on new religions (renner),research network on new religions (renner),0.5537157681574625,0.8327810117267127
13,4,new religious movements,new religious movements,0.63850915615847,0.7712572952732847
13,5,new religions studies,new religions studies,0.6550551771590153,0.7582312749251466
13,6,understanding new religious movements,understanding new religious movements,0.6570504658583094,0.7566376952261147
13,7,new religious movement,new religious movement,0.6574516473347268,0.7563169993797358
13,8,new religions,new religions,0.6698855072516462,0.7462728757276715
13,9,new religious movements: a practical introduction,new religious movements: a practical introduction,0.6839740690506891,0.7346648255868543
13,10,renner studies on new religions,renner studies on new religions,0.6879590771003014,0.731337302893186
14,1,christian science,christian science,0.3681155571805983,0.938755168056176
14,2,christian science journal,christian science journal,0.4783725545080442,0.8810902929041265
14,3,christian scientists,christian scientists,0.48641725626871457,0.8762947824310017
14,4,"the church of christ, scientist","the church of christ, scientist",0.48661754581599403,0.8761743829316981
14,5,"church of christ, scientist","church of christ, scientist",0.5000627834594573,0.8679779826089551
14,6,church of religious science,church of religious science,0.567228367472105,0.8236870118759263
14,7,religious science,religious science,0.5931305200889435,0.8051169447277007
14,8,christianity,christianity,0.6244288325267219,0.7815718818298938
14,9,christian church,christian church,0.6481154568290711,0.7629488662265119
14,10,church of religious science/science of mind,church of religious science/science of mind,0.6494342726971115,0.7618913136254618
15,1,satanism,satanism,0.5286690265304991,0.858851291700762
15,2,satanic cults,satanic cults,0.5411776488437628,0.8496604548229271
15,3,esoteric satanism,esoteric satanism,0.5595599951640122,0.8357637850673645
15,4,satanic abuse,satanic abuse,0.5601815648748372,0.8352858549737707
15,5,satanic groups,satanic groups,0.5642536336647495,0.8321411937580602
15,6,satanic rituals,satanic rituals,0.5653295650672975,0.831306519789333
15,7,satan,satan,0.59214949279819,0.8099858036189225
15,8,satanic scare,satanic scare,0.5986080256417472,0.8047040219449451
15,9,satanic milieu,satanic milieu,0.6025819357608817,0.8014255588960911
15,10,contemporary religious satanism,contemporary religious satanism,0.6032362146929225,0.8008837710508075
16,1,wicca,wicca,0.6280416193024686,0.783300223072463
16,2,wiccans,wiccans,0.6301328902010961,0.7814039772802182
16,3,wiccan,wiccan,0.6532334793394597,0.7600410166977536
16,4,wiccan covens,wiccan covens,0.6794037123643711,0.7349108496813215
16,5,the meaning of witchcraft,the meaning of witchcraft,0.6956097881487254,0.7188534588557833
16,6,wiccan rede,wiccan rede,0.7010332920126816,0.7133955900694753
16,7,a community of witches,a community of witches,0.7163971989626138,0.6977031406817875
16,8,dianic wiccans,dianic wiccans,0.7258844245984898,0.6878431992806117
16,9,satanic rituals,satanic rituals,0.7267893452171617,0.6868961896145814
16,10,dianic wicca,dianic wicca,0.7322758593672477,0.6811278733105746
17,1,sahaja yoga,sahaja yoga,0.564810940921707,0.8362542882167407
17,2,yoga,yoga,0.5949824362604618,0.8112900435922706
17,3,sahaj yoga,sahaj yoga,0.6025855478611812,0.8047947374804229
17,4,siddha yoga,siddha yoga,0.6612587392939928,0.7518918347725501
17,5,raja yoga,raja yoga,0.663794426302437,0.7494949396110222
17,6,integral yoga,integral yoga,0.6689044967189723,0.7446364204055655
17,7,siddha yoga dham,siddha yoga dham,0.6706529687877205,0.7429656311152484
17,8,kundalini yoga,kundalini yoga,0.6725534114856936,0.7411443080684278
17,9,surat shabd yoga,surat shabd yoga,0.6759349944229405,0.7378916112763698
17,10,agni yoga,agni yoga,0.6882288636123667,0.7259266069089865
18,1,the majzub mama ji sarkar,the majzub mama ji sarkar,0.6325887214698831,0.7801256161186968
18,2,mama ji sarkar,mama ji sarkar,0.7009319001523969,0.7137482167377857
18,3,mama ji,mama ji,0.7252320004959821,0.6885075791237325
18,4,mother meera,mother meera,0.8095328559226039,0.5942756068274601
18,5,goddess worship,goddess worship,0.8108908399076187,0.5926728797425569
18,6,mother,mother,0.8111795456897397,0.5923317601427021
18,7,guru ma,guru ma,0.8121502340324085,0.591184125615859
18,8,the ama-nazaretha,the ama-nazaretha,0.8127986523355599,0.5904164984631974
18,9,sufi saints,sufi saints,0.814433767416672,0.5884787602632152
18,10,mother divine,mother divine,0.8245580788993904,0.5763934037546061
19,1,the new age movement,the new age movement,0.48507683256921696,0.8893440014737561
19,2,new age,new age,0.516524419893447,0.8676928305784948
19,3,new age movement,new age movement,0.5269336908387149,0.8602260388644938
